id_nombre,nombre,analisis_sentimientos,latitud,longitud,categories,puntuacion_usuarios,direccion,id_ciudad,ciudad,codigo_postal,estado,anio
8a60,Les Halles Boulangerie-Patisserie,1.0,28.3686087,-81.5529855,"French restaurant, Restaurant",4.6,1510 N Ave of the Stars,O990,Orlando,32830.0,Florida,2024
b454,LetterPress,1.0,28.3765019,-81.5140703,Restaurant,3.9,1900 Buena Vista Dr,Y2RD,Lake Buena Vista,32830.0,Florida,2024
0344,Levant Grill and Hookah Lounge,1.0,30.1945997,-81.551658,Restaurant,4.7,9041 Southside Blvd,LMW4,Jacksonville,32256.0,Florida,2024
c78c,Lewey's Seafood & Wings #2,1.0,30.2479542,-81.797841,Restaurant,4.3,8779 103rd St,LMW4,Jacksonville,32210.0,Florida,2024
8375,Little Caesars Pizza,1.0,28.3464241,-81.6658782,Restaurant,3.2,120 Kersey St,16NT,Davenport,33897.0,Florida,2024
7efa,Little Margie's FA Café,1.0,29.8588889,-81.2675,Restaurant,4.3,303 A1A Beach Blvd,EQY1,St. Augustine,32080.0,Florida,2024
248c,Lizzy's,1.0,28.063547,-80.600321,"Soul food restaurant, Restaurant",4.3,1301 E University Blvd,H1IA,Melbourne,32901.0,Florida,2024
7fd3,Llama Restaurant,1.0,29.8904,-81.296325,"Peruvian restaurant, Bar & grill, Restaurant, Wine bar",4.7,415 Anastasia Blvd,EQY1,St. Augustine,32080.0,Florida,2024
51eb,Logan's Roadhouse,1.0,30.4386603,-84.2713754,"Steak house, American restaurant, Bar & grill, Barbecue restaurant, Restaurant",3.7,750 Apalachee Pkwy,ML39,Tallahassee,32301.0,Florida,2024
51eb,Logan's Roadhouse,1.0,28.0316667,-82.5411111,"Steak house, American restaurant, Bar & grill, Barbecue restaurant, Restaurant",3.6,9218 Anderson Rd,RGTW,Tampa,33634.0,Florida,2024
51eb,Logan's Roadhouse,1.0,28.5970817,-81.2171331,"Steak house, American restaurant, Bar & grill, Barbecue restaurant, Restaurant",3.3,11674 University Blvd,O990,Orlando,32817.0,Florida,2024
5ea5,Lolo's Surf Cantina,1.0,25.7706774,-80.1326435,"Restaurant, Mexican restaurant",4.0,161 Ocean Dr,2ZVA,Miami Beach,33139.0,Florida,2024
11c6,London's Fish N Chip,1.0,30.2865933,-81.4966864,"Seafood restaurant, Grill, Beer hall, Fast food restaurant, Restaurant, Salad shop, Taco restaurant, Wine bar",4.1,12192 Beach Blvd #3,LMW4,Jacksonville,32246.0,Florida,2024
2068,Lonni's Sandwiches Etc,1.0,27.8945474,-82.6693647,"Sandwich shop, Breakfast restaurant, Cafe, Deli, Fast food restaurant, Takeout Restaurant, Restaurant",4.4,2657 Ulmerton Rd,MCCU,Clearwater,33762.0,Florida,2024
20d7,Lorelei Restaurant & Cabana Bar,1.0,24.921644,-80.6331958,"Bar, Seafood restaurant",4.4,96 Madeira Rd,1IYA,Islamorada,33036.0,Florida,2024
c718,Los Andes Restaurant,1.0,30.3240125,-81.5190805,"Restaurant, Argentinian restaurant, Latin American restaurant, Peruvian restaurant, Tamale shop",4.5,10916 Atlantic Blvd Unit 8,LMW4,Jacksonville,32225.0,Florida,2024
1478,Los Gauchitos,1.0,25.7793439,-80.2663895,"Restaurant, Bakery, Market operator, Pizza restaurant",4.3,4315 NW 7th St,LO98,Miami,33126.0,Florida,2024
cb94,Los Magueyes Crystal River,1.0,28.8920684,-82.5489334,"Mexican restaurant, Restaurant",4.7,6875 W Gulf to Lake Hwy,Z9OC,Crystal River,34429.0,Florida,2024
b480,Los Ranchos Steakhouse,1.0,25.7796096,-80.1865718,"Steak house, Bar, Cocktail bar, Family restaurant, Fine dining restaurant, Latin American restaurant, Takeout restaurant, Nicaraguan restaurant, Spanish restaurant",4.1,401 Biscayne Blvd N200,LO98,Miami,33132.0,Florida,2024
ca7d,Los Verdes Doral,1.0,25.812829,-80.368866,"Restaurant, Meal delivery",3.9,4243 NW 107th Ave,3ACL,Doral,33178.0,Florida,2024
5ee9,Lotus Vegan Restaurant,1.0,27.8394325,-82.7278399,"Vegan restaurant, Restaurant",4.6,6575 Park Blvd N,SJ01,Pinellas Park,33781.0,Florida,2024
8683,Louis Bar BQ,1.0,28.6569137,-80.8413097,"Barbecue restaurant, Restaurant",4.3,2191 US-1,RBJA,Titusville,32796.0,Florida,2024
d265,LuLu's Tropical Restaurant,1.0,28.8011119,-81.7297798,Restaurant,4.5,201 E Ruby St,LWB4,Tavares,32778.0,Florida,2024
bc50,MOD Pizza,1.0,28.1907745,-82.3955462,"Pizza restaurant, Restaurant",4.5,2227 Sun Vista Dr,1GQ7,Lutz,33559.0,Florida,2024
500f,Mac's Grocery & Grill,1.0,30.8404238,-86.6747413,Restaurant,4.1,6407 Hwy 189 N,1YJ4,Baker,32531.0,Florida,2024
4dc3,Maddy D's,1.0,30.3286719,-81.6629197,"Restaurant, Bakery, Coffee shop, Deli",4.9,440 W Adams St,LMW4,Jacksonville,32202.0,Florida,2024
1fcd,Magic Sweethouse,1.0,30.3099196,-81.6943928,Restaurant,4.6,2730 Park St,LMW4,Jacksonville,32205.0,Florida,2024
13ab,Main Course Tampa,1.0,27.9573019,-82.4822347,Restaurant,4.0,2139 W Main St,RGTW,Tampa,33607.0,Florida,2024
6491,Mama's Cheesesteak,1.0,28.5521944,-81.3930306,"Restaurant, Cheesesteak restaurant",4.5,629 N Westmoreland Dr,O990,Orlando,32805.0,Florida,2024
9886,Mamajuana Cafe Tampa,1.0,28.0308589,-82.5406951,Restaurant,3.5,9202 Anderson Rd,RGTW,Tampa,33634.0,Florida,2024
1c76,Mambos Cuban Café,1.0,30.2871761,-81.4543291,"Cuban restaurant, Brunch restaurant, Caribbean restaurant, Caterer, Fine dining restaurant, Latin American restaurant, Restaurant",4.5,13770 Beach Blvd #9,LMW4,Jacksonville,32224.0,Florida,2024
c7dc,Manny's Original Chophouse- Haines City,1.0,28.115624,-81.640405,"Restaurant, American restaurant, Steak house",4.6,35496 US-27,KLNW,Haines City,33844.0,Florida,2024
3c58,Maria's Cantina,1.0,26.1579767,-80.1342948,"Restaurant, Mexican restaurant",4.3,2400 Wilton Dr,8F83,Wilton Manors,33305.0,Florida,2024
9ccf,Maria's Restaurant,1.0,27.942305,-82.787715,Restaurant,4.8,1500 S Missouri Ave,MCCU,Clearwater,33756.0,Florida,2024
da2a,Marina Cafe,1.0,30.3925077,-86.5009138,"Steak house, Bar, Event venue, Fine dining restaurant, Seafood restaurant, Sushi restaurant",4.3,404 Harbor Blvd,IVHP,Destin,32541.0,Florida,2024
0924,Marina's Bar Restaurant,0.5,25.8687248,-80.2178649,"Honduran restaurant, Restaurant",4.1,1186 NW 103rd St,LO98,Miami,33150.0,Florida,2024
0ce9,Mario's Ristorante,1.0,27.8010122,-82.8003837,"Italian restaurant, Bar",4.5,14995 Gulf Blvd,QI2P,Madeira Beach,33708.0,Florida,2024
a7b1,McAlister's Deli,1.0,29.6584616,-82.4068436,"Sandwich shop, Deli, Family restaurant, Fast food restaurant, Restaurant, Salad shop, Soup restaurant, Soup shop",4.3,618 NW 60th St suite c,BX1N,Gainesville,32607.0,Florida,2024
700d,McDonald's,1.0,26.1828014,-81.701932,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Ice cream shop, Restaurant, Salad shop, Sandwich shop",3.5,4704 Golden Gate Pkwy,R3EM,Naples,34116.0,Florida,2024
700d,McDonald's,1.0,28.3255796,-82.6985878,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Ice cream shop, Restaurant, Salad shop, Sandwich shop",3.4,11542 US-19,9LT4,Port Richey,34668.0,Florida,2024
700d,McDonald's,1.0,26.2703606,-81.7461778,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.3,5420 Juliet Blvd,R3EM,Naples,34110.0,Florida,2024
700d,McDonald's,1.0,30.4336265,-84.3014413,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Ice cream shop, Restaurant, Salad shop, Sandwich shop",2.1,809 Lake Bradford Rd,ML39,Tallahassee,32304.0,Florida,2024
700d,McDonald's,1.0,28.4320234,-81.307359,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.6,9303 Jeff Fuqua Blvd,O990,Orlando,32827.0,Florida,2024
700d,McDonald's,1.0,28.4475936,-81.4253951,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.1,8101 S John Young Pkwy,O990,Orlando,32819.0,Florida,2024
700d,McDonald's,1.0,25.9282534,-80.1713372,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.1,1425 NE 163rd St,9NMQ,North Miami Beach,33162.0,Florida,2024
700d,McDonald's,1.0,25.7141067,-80.4159985,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",4.1,13702 SW 56th St,LO98,Miami,33175.0,Florida,2024
700d,McDonald's,1.0,28.4810433,-82.4789248,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.5,15050 Spring Hill Dr,I0WF,Spring Hill,34604.0,Florida,2024
700d,McDonald's,1.0,28.5520573,-81.5444698,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.8,11131 W Colonial Dr,A5RR,Ocoee,34761.0,Florida,2024
700d,McDonald's,1.0,28.3718246,-81.3662864,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.4,13401 Landstar Blvd,O990,Orlando,32824.0,Florida,2024
700d,McDonald's,1.0,26.0274088,-80.2088504,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.6,1900 N State Rd 7,D3WC,Hollywood,33021.0,Florida,2024
700d,McDonald's,1.0,28.0263199,-81.9745134,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.5,1211 Ariana St,UD7Y,Lakeland,33803.0,Florida,2024
700d,McDonald's,1.0,28.011521,-81.9574908,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.6,2835 Florida Ave S,UD7Y,Lakeland,33803.0,Florida,2024
700d,McDonald's,1.0,30.270814,-81.7363776,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.2,3552 Blanding Blvd,LMW4,Jacksonville,32210.0,Florida,2024
700d,McDonald's,1.0,30.3700735,-81.7232852,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.1,5911 US-1 North,LMW4,Jacksonville,32209.0,Florida,2024
700d,McDonald's,1.0,25.6847692,-80.4466313,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.9,15715 SW 88th St,LO98,Miami,33193.0,Florida,2024
700d,McDonald's,1.0,28.8729206,-81.2801868,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.8,410 Deltona Blvd,I6EL,Deltona,32725.0,Florida,2024
700d,McDonald's,1.0,28.004437,-81.781911,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.3,2019 Spirit Lake Rd,GI94,Winter Haven,33880.0,Florida,2024
700d,McDonald's,1.0,25.6258726,-80.415484,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",4.0,13708 SW 152nd St,LO98,Miami,33177.0,Florida,2024
700d,McDonald's,1.0,28.1559534,-81.802305,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.8,1801 FL-559,MUY7,Polk City,33868.0,Florida,2024
700d,McDonald's,1.0,25.7604502,-80.4320736,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.7,14670 SW 8th St,LO98,Miami,33184.0,Florida,2024
700d,McDonald's,1.0,28.5780195,-81.474627,"Fast food restaurant, Hamburger restaurant, Restaurant",3.7,6927 Silver Star Rd,O990,Orlando,32818.0,Florida,2024
700d,McDonald's,1.0,30.1808659,-82.6836634,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.3,3133 W US Hwy 90,70VM,Lake City,32055.0,Florida,2024
700d,McDonald's,1.0,28.7574959,-81.2861205,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.5,3785 S Orlando Dr,PAIF,Sanford,32773.0,Florida,2024
700d,McDonald's,1.0,30.183727,-82.638884,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.5,491 SW Main Blvd,70VM,Lake City,32025.0,Florida,2024
700d,McDonald's,1.0,26.7072176,-80.1528919,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.6,6858 Okeechobee Blvd,AT0H,West Palm Beach,33411.0,Florida,2024
700d,McDonald's,1.0,28.921223,-81.29818,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.8,2406 Enterprise Rd,731X,Orange City,32763.0,Florida,2024
700d,McDonald's,1.0,27.9779039,-81.9592601,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.5,4721 Florida Ave S,UD7Y,Lakeland,33813.0,Florida,2024
700d,McDonald's,1.0,25.8498499,-80.1851329,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.4,8116 Biscayne Blvd,LO98,Miami,33138.0,Florida,2024
700d,McDonald's,1.0,30.1727028,-81.6041762,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.0,11230 Old St Augustine Rd,LMW4,Jacksonville,32257.0,Florida,2024
700d,McDonald's,1.0,28.4693503,-81.4510515,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.7,5401 Altamira Dr,O990,Orlando,32819.0,Florida,2024
700d,McDonald's,1.0,26.6678088,-81.8269153,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.6,4280 Palm Beach Blvd,25ZR,Fort Myers,33905.0,Florida,2024
700d,McDonald's,1.0,28.0341152,-82.0554813,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.3,5325 Frontage Rd S,UD7Y,Lakeland,33815.0,Florida,2024
700d,McDonald's,1.0,25.796186,-80.336434,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",4.0,2405 NW 87th Ave,LO98,Miami,33126.0,Florida,2024
700d,McDonald's,1.0,27.923798,-82.323313,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.6,11212 Causeway Blvd,W2W7,Brandon,33511.0,Florida,2024
700d,McDonald's,1.0,25.8597763,-80.2101637,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.7,9250 NW 7th Ave,LO98,Miami,33150.0,Florida,2024
700d,McDonald's,1.0,28.4237855,-81.4613088,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.7,9814 International Dr,O990,Orlando,32819.0,Florida,2024
700d,McDonald's,1.0,28.6191379,-81.260551,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.8,2849 Clayton Crossing Way,6MNX,Oviedo,32765.0,Florida,2024
700d,McDonald's,1.0,27.894732,-82.747234,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.7,7901 Ulmerton Rd,LIFE,Largo,33771.0,Florida,2024
700d,McDonald's,1.0,27.9719517,-82.8292235,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.4,347 S Gulfview Blvd,EXHF,Clearwater Beach,33767.0,Florida,2024
700d,McDonald's,1.0,26.0070963,-80.3143394,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.5,12480 Pines Blvd,L1E9,Pembroke Pines,33027.0,Florida,2024
700d,McDonald's,1.0,28.0565201,-81.8158982,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.3,2207 US-92,WOA5,Auburndale,33823.0,Florida,2024
700d,McDonald's,1.0,24.5718407,-81.7569011,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.1,3704 N Roosevelt Blvd,4S46,Key West,33040.0,Florida,2024
700d,McDonald's,1.0,25.4769732,-80.4345835,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.6,2880 NE 8th St,7QG8,Homestead,33033.0,Florida,2024
700d,McDonald's,1.0,28.4526235,-81.3648217,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.5,8060 S Orange Ave,O990,Orlando,32809.0,Florida,2024
700d,McDonald's,1.0,25.766572,-80.198908,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.4,299 SW 8th St,LO98,Miami,33130.0,Florida,2024
700d,McDonald's,1.0,28.180964,-81.439539,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.9,3845 Pleasant Hill Rd,110N,Kissimmee,34746.0,Florida,2024
700d,McDonald's,1.0,28.5619018,-81.8589652,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.1,460 W Broad St,DGH7,Groveland,34736.0,Florida,2024
700d,McDonald's,1.0,27.2109001,-81.8456192,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.5,1203 E Oak St,UTEY,Arcadia,34266.0,Florida,2024
700d,McDonald's,1.0,30.405931,-87.2756433,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.5,1107 N Navy Blvd,YOYE,Pensacola,32507.0,Florida,2024
700d,McDonald's,1.0,28.3888933,-81.489033,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.7,8223 Vineland Ave,O990,Orlando,32821.0,Florida,2024
700d,McDonald's,1.0,26.5295113,-80.1480453,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.3,9915 Jog Rd,URYD,Boynton Beach,33437.0,Florida,2024
700d,McDonald's,1.0,30.3606285,-81.5022775,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.1,2707 Monument Rd,LMW4,Jacksonville,32225.0,Florida,2024
700d,McDonald's,1.0,28.5685329,-80.7977915,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.5,3835 S Washington Ave,RBJA,Titusville,32780.0,Florida,2024
700d,McDonald's,1.0,27.2450583,-80.272743,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.3,3546 NW Federal Hwy,FSVP,Jensen Beach,34957.0,Florida,2024
700d,McDonald's,1.0,27.4129297,-80.395768,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.3,7001 Okeechobee Rd,P2TF,Fort Pierce,34945.0,Florida,2024
700d,McDonald's,1.0,30.5373488,-87.0878506,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.4,2807 Avalon Blvd,JI5Z,Milton,32583.0,Florida,2024
700d,McDonald's,1.0,30.2157571,-81.510872,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.0,11320 Baymeadows Rd E,LMW4,Jacksonville,32256.0,Florida,2024
700d,McDonald's,1.0,29.8613218,-81.2809563,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.1,1870 A1A S,EQY1,St. Augustine,32084.0,Florida,2024
700d,McDonald's,1.0,26.327475,-81.805003,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.5,28215 S Tamiami Trail,MTML,Bonita Springs,34134.0,Florida,2024
700d,McDonald's,1.0,26.2732486,-81.8022278,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.6,11141 Tamiami Trail N,R3EM,Naples,34110.0,Florida,2024
700d,McDonald's,1.0,26.709525,-81.7198545,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.5,14551 FL-80,25ZR,Fort Myers,33905.0,Florida,2024
700d,McDonald's,1.0,29.1473403,-82.1871878,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.6,4110 SW 38th Ct,9YCI,Ocala,34474.0,Florida,2024
700d,McDonald's,1.0,27.5215667,-80.397736,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.4,4878 N Kings Hwy,P2TF,Fort Pierce,34951.0,Florida,2024
700d,McDonald's,1.0,30.6199927,-81.6453454,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.3,116 E State Rd 200,OXM9,Yulee,32097.0,Florida,2024
700d,McDonald's,1.0,26.5441989,-80.0910979,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.8,1799 N Congress Ave,URYD,Boynton Beach,33435.0,Florida,2024
c1ea,Meat Market Steakhouse Tampa,1.0,27.935898,-82.4760815,"Steak house, American restaurant, Fine dining restaurant, Restaurant",4.0,1606 W Snow Ave,RGTW,Tampa,33606.0,Florida,2024
7871,Mega Tropical,1.0,27.3091702,-82.4972637,Restaurant,4.3,2725 S Beneva Rd,SYJL,Sarasota,34232.0,Florida,2024
24a2,Mel's Diner - Fort Myers,1.0,26.5904831,-81.8724165,"American restaurant, Breakfast restaurant, Brunch restaurant, Diner, Meal delivery",4.4,4820 S Cleveland Ave,25ZR,Fort Myers,33907.0,Florida,2024
00ba,Mellow Mushroom Lakeland,1.0,25.7731608,-80.3281956,"Seafood restaurant, Restaurant",3.5,295 NW 82nd Ave,LO98,Miami,33126.0,Florida,2024
00ba,Mellow Mushroom Lakeland,1.0,27.998939,-81.9244916,"Pizza restaurant, Caterer, Gluten-free restaurant, Restaurant, Sandwich shop, Vegan restaurant",4.3,3555 Lakeland Highlands Rd,UD7Y,Lakeland,33803.0,Florida,2024
ce89,Mellow Mushroom Orlando - International Drive,1.0,28.4105116,-81.4555308,"Pizza restaurant, Caterer, Gluten-free restaurant, Restaurant, Sandwich shop, Vegan restaurant",4.4,10725 International Dr,O990,Orlando,32821.0,Florida,2024
2175,Mellow Mushroom Port Orange,1.0,29.1065835,-81.0266547,"Pizza restaurant, Caterer, Gluten-free restaurant, Restaurant, Sandwich shop, Vegan restaurant",4.4,5790 Journey's End Way,NQHG,Port Orange,32127.0,Florida,2024
